source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,d_mahal,similarity,model_name,model_score
267453596411951488,G,False,5660.267,4.5569,0.738,G,1.908700048887473,0.3437961918357592,baseline_legacy_gaussian,0.3437961918357592
2701512718125426432,G,False,5347.659,4.7238,0.5705,G,2.6835791908568027,0.2714750920740758,baseline_legacy_gaussian,0.2714750920740758
270474706473941632,G,False,5553.813,4.6987,0.5891,G,2.6929158859132527,0.2707887292571521,baseline_legacy_gaussian,0.2707887292571521
270795974325669248,G,False,5502.355,4.661,0.6157,G,2.324855338840657,0.3007649651153514,baseline_legacy_gaussian,0.3007649651153514
2709171847404484608,G,False,5735.2524,4.2904,1.1,G,0.923544062382264,0.5198737162077398,baseline_legacy_gaussian,0.5198737162077398
2711140827917089792,G,False,5388.945,4.7504,0.5609,G,2.8912680842117147,0.256985635108864,baseline_legacy_gaussian,0.256985635108864
2712905681518514048,G,False,5736.629,4.1752,1.274,G,1.3282048750857776,0.4295154651985501,baseline_legacy_gaussian,0.4295154651985501
2725938639518818048,G,False,5336.5093,4.5338,0.7865,G,1.602494925435609,0.3842466666222677,baseline_legacy_gaussian,0.3842466666222677
2749020553977065088,G,False,5455.14,4.6355,0.6466,G,2.0928818233290336,0.3233230550411546,baseline_legacy_gaussian,0.3233230550411546
2799403647095228416,G,False,5773.312,4.3048,1.0719,G,1.0990742160043685,0.476400497121784,baseline_legacy_gaussian,0.476400497121784
2809947929245768192,G,False,5368.809,4.4115,0.9413,G,1.2619641733247735,0.4420936510811922,baseline_legacy_gaussian,0.4420936510811922
2815008221059181696,G,False,5239.269,4.7825,0.5228,G,3.1441544654082714,0.2413037468432013,baseline_legacy_gaussian,0.2413037468432013
2827557226440926720,G,False,5402.6597,4.6026,0.6986,G,1.859408955099773,0.3497226229974883,baseline_legacy_gaussian,0.3497226229974883
2829202233274139008,G,False,5666.949,4.1789,1.281,G,1.2792430068203324,0.4387421600099825,baseline_legacy_gaussian,0.4387421600099825
2834389312522177408,G,False,5477.139,4.7328,0.5875,G,2.8393496666094262,0.2604607776928824,baseline_legacy_gaussian,0.2604607776928824
2835701755744344576,G,False,5529.4385,4.3675,1.0862,G,0.376840580130536,0.7263004987151029,baseline_legacy_gaussian,0.7263004987151029
2840779369161322880,G,False,5406.2583,4.6243,0.6592,G,2.008603435722476,0.3323801296397387,baseline_legacy_gaussian,0.3323801296397387
2868967754921018880,G,False,5279.6978,4.1785,1.4078,G,2.646712606715634,0.274219580166104,baseline_legacy_gaussian,0.274219580166104
2881362274622987008,G,False,5690.8984,4.6113,0.7392,G,2.373843467554122,0.2963978648140878,baseline_legacy_gaussian,0.2963978648140878
2885086732823823104,G,False,5380.245,4.6938,0.6052,G,2.47175390123817,0.2880388496556046,baseline_legacy_gaussian,0.2880388496556046
2887260604750703872,G,False,5536.382,4.5049,0.8099,G,1.258473972313597,0.4427768538663267,baseline_legacy_gaussian,0.4427768538663267
2888416328910314496,G,False,5647.3926,4.6718,0.6511,G,2.7106979247783287,0.2694910823439605,baseline_legacy_gaussian,0.2694910823439605
2889260268507723520,G,False,5947.2256,4.705,0.6395,G,4.079610739971904,0.1968654787129478,baseline_legacy_gaussian,0.1968654787129478
2891283305480180480,G,False,5600.1353,4.5914,0.7341,G,1.9602450907021636,0.3378098668724765,baseline_legacy_gaussian,0.3378098668724765
2894683403453251840,G,False,5833.0713,4.703,0.637,G,3.5956705883959144,0.2175961006702708,baseline_legacy_gaussian,0.2175961006702708
2899818500712629120,G,False,5504.213,4.7011,0.6183,G,2.6274372315961223,0.2756767205479628,baseline_legacy_gaussian,0.2756767205479628
2912427395120911744,G,False,5257.975,4.7363,0.5754,G,2.82683833497491,0.2613123190652255,baseline_legacy_gaussian,0.2613123190652255
2913200691092894208,G,False,5811.2314,4.6095,0.696,G,2.8218405118462173,0.2616540373415346,baseline_legacy_gaussian,0.2616540373415346
2916522045142217984,G,False,5985.4756,4.3523,1.0795,G,2.1519304536260946,0.3172658834681977,baseline_legacy_gaussian,0.3172658834681977
2922822899610719616,G,False,5518.0,4.7183,0.5935,G,2.7822814972023138,0.2643906860818483,baseline_legacy_gaussian,0.2643906860818483
2923461440981883904,G,False,5674.0903,4.7288,0.5904,G,3.239748657135657,0.2358630383235011,baseline_legacy_gaussian,0.2358630383235011
2926615183930951936,G,False,5879.808,4.6572,0.6752,G,3.4419149128510655,0.2251281304616762,baseline_legacy_gaussian,0.2251281304616762
2926952665283004416,G,False,5787.115,4.2743,1.2201,G,0.8957937112354026,0.5274835516509575,baseline_legacy_gaussian,0.5274835516509575
2928580354813258368,G,False,5553.3374,4.7464,0.5697,G,3.074453099753863,0.2454317120647209,baseline_legacy_gaussian,0.2454317120647209
2931968259373938560,G,False,5501.9473,4.4938,0.8228,G,1.177884397614568,0.4591611938151069,baseline_legacy_gaussian,0.4591611938151069
