source_id,spec_class,evolution_stage,teff_gspphot,logg_gspphot,radius_gspphot,router_label
5990566130441436544,M,dwarf,3782.6443,4.4279,0.6024,M_dwarf
239589184331484672,M,dwarf,3832.1538,5.0329,0.2653,M_dwarf
3030025863130716032,M,dwarf,3856.413,4.8804,0.3586,M_dwarf
5896888083348943232,M,dwarf,3649.4285,4.4263,0.3355,M_dwarf
254783129357096192,M,dwarf,3734.8303,4.9585,0.3035,M_dwarf
2146577551637225984,M,dwarf,3811.0356,4.7765,0.4694,M_dwarf
5937044760603381120,M,dwarf,3829.5818,4.8983,0.2246,M_dwarf
2527367939053626752,M,dwarf,3554.2024,4.3861,0.4375,M_dwarf
4091825960091706368,M,dwarf,3947.0183,4.905,0.364,M_dwarf
5858234511580682112,M,dwarf,3988.8984,4.9257,0.3574,M_dwarf
2006532579513113088,M,dwarf,3891.2986,4.8639,0.3774,M_dwarf
2075605068200642816,M,dwarf,3673.2468,4.4985,0.2811,M_dwarf
421769396243839488,M,dwarf,3671.5454,4.3284,0.879,M_dwarf
983220096837284224,M,dwarf,3895.488,4.9296,0.3529,M_dwarf
442649431289824512,M,dwarf,3881.7976,5.0656,0.2267,M_dwarf
4266276128553347456,M,dwarf,3726.517,4.2337,0.4371,M_dwarf
4063165746397730560,M,dwarf,3935.7388,4.2697,0.7954,M_dwarf
2915277359320856960,M,dwarf,3585.6218,4.6171,0.4821,M_dwarf
6457384923246562304,M,dwarf,3380.1829,4.8876,0.3635,M_dwarf
5247742190744205952,M,dwarf,3982.0107,4.9918,0.3052,M_dwarf
6150719963347971456,M,dwarf,3227.816,4.8253,0.4178,M_dwarf
5785925060633606272,M,dwarf,3810.2678,4.8113,0.4403,M_dwarf
4171575913552380800,M,dwarf,3775.6174,4.3091,0.3915,M_dwarf
4092707188585018368,M,dwarf,3650.6548,4.9243,0.333,M_dwarf
2574228059478051328,M,dwarf,3464.5522,4.5581,0.5454,M_dwarf
4158660598990621952,M,dwarf,3551.0293,4.5475,0.4765,M_dwarf
4253133283746405888,M,dwarf,3926.3577,4.109,1.0884,M_dwarf
4057398846587978240,M,dwarf,3799.6775,4.4413,0.4288,M_dwarf
4582550437762187776,M,dwarf,3398.4731,4.8983,0.3528,M_dwarf
5255547937353575040,M,dwarf,3876.5183,4.1321,0.7579,M_dwarf
4262070801462687488,M,dwarf,3690.6626,4.4273,0.5048,M_dwarf
6017895625820679296,M,dwarf,3847.7598,4.9577,0.3264,M_dwarf
4372504031358933120,M,dwarf,3732.4773,5.0014,0.2848,M_dwarf
6253525954108752768,M,dwarf,3851.16,4.6306,0.5973,M_dwarf
5961141657463754240,M,dwarf,3914.8599,4.594,0.285,M_dwarf
3482865744278879232,M,dwarf,3994.278,4.5763,0.6372,M_dwarf
2184277567677450496,M,dwarf,3948.986,4.8398,0.4025,M_dwarf
6371865978285885952,M,dwarf,3749.6013,4.4122,0.5255,M_dwarf
5595671856399164288,M,dwarf,3961.1409,4.7151,0.3714,M_dwarf
3071978760078446720,M,dwarf,3668.9,4.6931,0.5035,M_dwarf
4152800545614791424,M,dwarf,3877.3145,4.0869,1.093,M_dwarf
2121872654935045760,M,dwarf,3565.3884,4.5418,0.4723,M_dwarf
6200261105433529472,M,dwarf,3322.6519,4.6139,0.3178,M_dwarf
5834171940121514368,M,dwarf,3943.4727,4.6034,0.2942,M_dwarf
4086268753418878592,M,dwarf,3950.7427,4.588,0.5552,M_dwarf
5306716592845475328,M,dwarf,3666.1978,4.6088,0.3425,M_dwarf
3402420349693284096,M,dwarf,3876.4185,5.0662,0.2325,M_dwarf
5598827042449106048,M,dwarf,3753.2754,4.5241,0.4219,M_dwarf
6735411865856221440,M,dwarf,3868.6013,4.8963,0.3707,M_dwarf
6179304791764942464,M,dwarf,3335.498,4.6073,0.2667,M_dwarf
5993823742870604160,M,dwarf,3931.152,4.8145,0.4417,M_dwarf
4087965059346168704,M,dwarf,3498.5386,4.6264,0.3089,M_dwarf
5588426212209923200,M,dwarf,3372.363,4.4846,0.3299,M_dwarf
3132394965522058240,M,dwarf,3711.9553,4.5949,0.3177,M_dwarf
4290705004815516288,M,dwarf,3555.877,4.4391,0.4863,M_dwarf
4704639556073494528,M,dwarf,3526.0244,4.7879,0.4593,M_dwarf
4416066922567731456,M,dwarf,3986.3284,4.3936,0.8814,M_dwarf
4096228993057290112,M,dwarf,3691.7163,4.4161,0.4671,M_dwarf
4289660747979113728,M,dwarf,3472.8088,4.609,0.3086,M_dwarf
4075066688434246784,M,dwarf,3986.849,4.7243,0.5262,M_dwarf
4154703387932120960,M,dwarf,3690.4214,4.0726,1.0045,M_dwarf
2030074502181735296,M,dwarf,3596.6165,4.3803,0.777,M_dwarf
4253551441784957952,M,dwarf,3713.9895,4.935,0.3364,M_dwarf
5702302253539099648,M,dwarf,3501.2554,4.6051,0.2946,M_dwarf
5766794348582945408,M,dwarf,3837.5454,4.8709,0.3895,M_dwarf
5258220124238580480,M,dwarf,3355.0105,4.9228,0.3344,M_dwarf
5726427772036375936,M,dwarf,3836.1404,4.9527,0.3135,M_dwarf
6053046978220367616,M,dwarf,3707.6702,4.39,0.3856,M_dwarf
3196106853986126976,M,dwarf,3498.018,4.6089,0.3165,M_dwarf
1360898561408122752,M,dwarf,3930.3472,4.8362,0.4252,M_dwarf
2978371738865384192,M,dwarf,3538.8447,4.4121,0.4866,M_dwarf
4071642396912732928,M,dwarf,3856.4216,4.5282,0.5416,M_dwarf
3384017445622623232,M,dwarf,3848.366,5.0304,0.2056,M_dwarf
1216041580939717376,M,dwarf,3623.9219,4.5867,0.4566,M_dwarf
3635505854025571456,M,dwarf,3169.8994,4.9389,0.3138,M_dwarf
4314363368312883456,M,dwarf,3961.2756,4.9943,0.3042,M_dwarf
4050305927387160448,M,dwarf,3907.877,4.2056,0.675,M_dwarf
6583941941418802560,M,dwarf,3609.5864,4.6819,0.4837,M_dwarf
2060839039361386240,M,dwarf,3793.783,4.9113,0.3548,M_dwarf
965983121768184960,M,dwarf,3485.5676,4.487,0.3938,M_dwarf
4495630057859252608,M,dwarf,3403.604,4.9361,0.3222,M_dwarf
233587126455796096,M,dwarf,3662.6372,4.8778,0.3803,M_dwarf
4477177130304129792,M,dwarf,3988.0662,5.0356,0.2595,M_dwarf
5312056645942659456,M,dwarf,3420.9937,4.6921,0.4002,M_dwarf
2214628589729105792,M,dwarf,3984.6086,4.7303,0.2628,M_dwarf
5781364359420371840,M,dwarf,3461.442,4.7709,0.4268,M_dwarf
4253252516351292160,M,dwarf,3706.3962,4.4325,0.4773,M_dwarf
6750056089422705792,M,dwarf,3631.7568,4.516,0.4214,M_dwarf
5337683826761731200,M,dwarf,3864.9905,4.9071,0.3643,M_dwarf
1565955663217068672,M,dwarf,3735.392,4.3784,0.8797,M_dwarf
2037704803617185152,M,dwarf,3368.6235,4.6084,0.3013,M_dwarf
4239419899852583936,M,dwarf,3875.331,4.6655,0.5468,M_dwarf
5893350752617228672,M,dwarf,3741.118,4.566,0.3688,M_dwarf
4584827801220008704,M,dwarf,3312.0637,4.6115,0.2695,M_dwarf
5892433485008871040,M,dwarf,3876.331,4.8731,0.3897,M_dwarf
5931441026529103360,M,dwarf,3942.3687,4.7764,0.2435,M_dwarf
5892646962086899072,M,dwarf,3919.9395,4.9217,0.3234,M_dwarf
4277311200849874560,M,dwarf,3797.7463,4.9117,0.3568,M_dwarf
6492818231639145088,M,dwarf,3850.1602,4.8286,0.4253,M_dwarf
5851825698800357760,M,dwarf,3927.47,4.513,0.4525,M_dwarf
5322711227155204864,M,dwarf,3585.0903,4.486,0.5981,M_dwarf
5881592437852230400,M,dwarf,3823.1707,5.0172,0.274,M_dwarf
4069597270919064448,M,dwarf,3713.4717,4.9059,0.3487,M_dwarf
2930546277298588288,M,dwarf,3415.546,4.4696,0.5164,M_dwarf
5998400425668816128,M,dwarf,3796.3748,4.8855,0.3773,M_dwarf
6109719660080118016,M,dwarf,3693.0115,4.7293,0.4983,M_dwarf
5647945903354823680,M,dwarf,3656.068,4.7376,0.4626,M_dwarf
4109841595600982528,M,dwarf,3689.0906,4.4387,0.3691,M_dwarf
4065771176617375744,M,dwarf,3701.6238,4.0476,0.7961,M_dwarf
406470963249789312,M,dwarf,3711.4846,4.7178,0.3549,M_dwarf
4262111590764051328,M,dwarf,3965.7798,4.6215,0.3897,M_dwarf
3008032538197528960,M,dwarf,3885.2537,5.034,0.2291,M_dwarf
5949428938001050368,M,dwarf,3692.6406,4.45,0.4687,M_dwarf
2051317582198768000,M,dwarf,3464.457,4.6074,0.3308,M_dwarf
3439945959996684032,M,dwarf,3779.788,4.8151,0.2066,M_dwarf
5797064251593532416,M,dwarf,3949.0166,5.0301,0.2732,M_dwarf
2725089885261515776,M,dwarf,3827.812,4.3784,0.9024,M_dwarf
5488878800251312256,M,dwarf,3708.8733,4.9008,0.363,M_dwarf
5300112311833802624,M,dwarf,3853.7593,4.7009,0.2347,M_dwarf
4253741176256723456,M,dwarf,3787.6106,4.891,0.3674,M_dwarf
2163455707980134272,M,dwarf,3530.4697,4.7789,0.4682,M_dwarf
4508696963278187648,M,dwarf,3970.581,4.8885,0.3832,M_dwarf
6019670271944719616,M,dwarf,3852.9531,4.8788,0.3844,M_dwarf
4058680808450883712,M,dwarf,3812.6973,4.1239,0.7917,M_dwarf
4265111844466478464,M,dwarf,3657.2383,4.0482,0.7336,M_dwarf
4293750411510007424,M,dwarf,3784.258,4.8321,0.4184,M_dwarf
4104063936795152640,M,dwarf,3857.512,4.2903,0.464,M_dwarf
853807578248238336,M,dwarf,3561.8767,4.5178,0.4764,M_dwarf
4265273129072051968,M,dwarf,3820.6907,4.0762,0.9053,M_dwarf
6224151332742512128,M,dwarf,3423.0432,4.5684,0.5204,M_dwarf
2018139166007384192,M,dwarf,3795.6328,4.8602,0.3989,M_dwarf
5547900309556968960,M,dwarf,3947.7375,4.9861,0.2759,M_dwarf
4519748635687016704,M,dwarf,3629.8135,4.4779,0.2976,M_dwarf
444468641998829440,M,dwarf,3882.665,4.232,0.4628,M_dwarf
1064679683523723392,M,dwarf,3556.117,4.4335,0.5139,M_dwarf
265978498486673792,M,dwarf,3914.5632,4.317,0.4386,M_dwarf
4511954030255003264,M,dwarf,3871.9817,4.4304,0.3799,M_dwarf
6058831410106261760,M,dwarf,3732.01,4.8082,0.3931,M_dwarf
5603079953428278144,M,dwarf,3692.1196,4.8798,0.3768,M_dwarf
4120553690637222144,M,dwarf,3980.5552,4.8627,0.4038,M_dwarf
5968107093620604160,M,dwarf,3792.3564,4.4057,0.4355,M_dwarf
4076152151290983936,M,dwarf,3890.7646,4.9824,0.2714,M_dwarf
4264248178076924544,M,dwarf,3554.6394,4.4151,0.4718,M_dwarf
5334287877704692352,M,dwarf,3688.0195,4.2498,0.4066,M_dwarf
2934621617147183232,M,dwarf,3949.0251,4.9786,0.3122,M_dwarf
1897146600069866112,M,dwarf,3702.0464,4.4642,0.5039,M_dwarf
2133396911186089216,M,dwarf,3802.866,4.849,0.4076,M_dwarf
520589382474483456,M,dwarf,3701.4207,4.9707,0.3027,M_dwarf
1713822861707890944,M,dwarf,3759.631,4.6037,0.3616,M_dwarf
1795437754411600768,M,dwarf,3424.3813,4.954,0.3122,M_dwarf
4270816145143796352,M,dwarf,3726.2002,4.241,0.6099,M_dwarf
4042759875742715136,M,dwarf,3903.3271,4.5459,0.3048,M_dwarf
5942537645772317696,M,dwarf,3850.1157,4.8861,0.3003,M_dwarf
4048045885244922368,M,dwarf,3551.5732,4.6245,0.3281,M_dwarf
6270491040564069248,M,dwarf,3285.3096,5.0286,0.2406,M_dwarf
4094196026092886016,M,dwarf,3946.7712,4.8904,0.3797,M_dwarf
6033439799661236992,M,dwarf,3320.112,4.6171,0.3304,M_dwarf
5828643011519625984,M,dwarf,3549.538,4.8755,0.3782,M_dwarf
5850233885138776960,M,dwarf,3532.5112,4.8274,0.4031,M_dwarf
5934008592332215424,M,dwarf,3608.8792,4.4789,0.4643,M_dwarf
6219768060912640640,M,dwarf,3729.0486,4.8238,0.3468,M_dwarf
5974936027186829824,M,dwarf,3725.8687,4.2706,0.4093,M_dwarf
2696688606563648384,M,dwarf,3454.7102,4.6612,0.3307,M_dwarf
4090900656633708032,M,dwarf,3732.0571,4.7609,0.4792,M_dwarf
4091426906081490688,M,dwarf,3765.6401,4.2773,0.4136,M_dwarf
5313186295372959360,M,dwarf,3842.5269,4.831,0.4235,M_dwarf
4252564359502284544,M,dwarf,3833.7761,4.1602,0.9793,M_dwarf
2182934140569639296,M,dwarf,3948.8994,4.4935,0.5951,M_dwarf
2167022347586377984,M,dwarf,3941.0684,4.5114,0.6194,M_dwarf
4323273982341088512,M,dwarf,3890.3118,4.778,0.4713,M_dwarf
4318099337033022848,M,dwarf,3963.971,4.8033,0.4508,M_dwarf
482091425938463232,M,dwarf,3667.1418,4.5451,0.5548,M_dwarf
4059640574654516224,M,dwarf,3858.0457,4.4916,0.3296,M_dwarf
5890747383924806656,M,dwarf,3597.213,4.3621,0.7781,M_dwarf
4104957186914086528,M,dwarf,3606.5955,4.2165,0.7861,M_dwarf
4146740041827252864,M,dwarf,3693.715,4.4209,0.4934,M_dwarf
4521440096887172352,M,dwarf,3875.1013,4.9299,0.3232,M_dwarf
6019920651356188032,M,dwarf,3866.89,4.8547,0.4058,M_dwarf
4131046673695807872,M,dwarf,3970.869,4.9793,0.3121,M_dwarf
5489163195803702912,M,dwarf,3967.9138,4.9369,0.349,M_dwarf
183379160623265664,M,dwarf,3720.5952,4.4177,0.3189,M_dwarf
4110747734924520960,M,dwarf,3923.7114,4.3935,0.4436,M_dwarf
5907577024298505984,M,dwarf,3415.096,4.9058,0.2548,M_dwarf
3157591648859447296,M,dwarf,3594.5579,4.8969,0.2534,M_dwarf
3301816036481126912,M,dwarf,3884.925,4.1272,0.8485,M_dwarf
2034174954669609088,M,dwarf,3875.4844,4.8934,0.3678,M_dwarf
1802196830347105280,M,dwarf,3485.5562,4.5618,0.5107,M_dwarf
4262040805404773248,M,dwarf,3771.1326,4.8426,0.2012,M_dwarf
4181385717627647872,M,dwarf,3659.4456,4.7683,0.4104,M_dwarf
2111496357546160768,M,dwarf,3379.4668,4.4296,0.3679,M_dwarf
4109145020550108800,M,dwarf,3781.2573,4.5289,0.4667,M_dwarf
6792282116231384960,M,dwarf,3537.3276,4.8772,0.3762,M_dwarf
595456778473368448,M,dwarf,3454.731,4.6323,0.4006,M_dwarf
4043073412710294784,M,dwarf,3842.2378,4.6603,0.3992,M_dwarf
2027171550948543104,M,dwarf,3816.5315,4.885,0.3775,M_dwarf
2210247177629303808,M,dwarf,3998.5276,4.7733,0.4852,M_dwarf
4308112232392966144,M,dwarf,3925.7197,4.4401,0.603,M_dwarf
2162759231767369216,M,dwarf,3721.214,4.5757,0.3652,M_dwarf
3055673350536526848,M,dwarf,3722.4668,4.9117,0.3554,M_dwarf
5772726664789481984,M,dwarf,3340.8254,4.6068,0.2871,M_dwarf
2169764357786282624,M,dwarf,3884.2278,4.7572,0.4923,M_dwarf
4106292582517305856,M,dwarf,3781.8677,4.3875,0.7269,M_dwarf
4267650105721819648,M,dwarf,3788.6858,4.8937,0.3689,M_dwarf
4065263859437019392,M,dwarf,3855.5261,4.106,0.7663,M_dwarf
5857212549862849920,M,dwarf,3584.7913,4.4615,0.2984,M_dwarf
4089298389109348096,M,dwarf,3656.355,4.4231,0.3464,M_dwarf
5156742279100903168,M,dwarf,3466.2053,4.6566,0.3185,M_dwarf
4109615856405940992,M,dwarf,3875.2163,4.0895,0.8619,M_dwarf
3031447016269140736,M,dwarf,3734.4407,4.8317,0.4241,M_dwarf
162001699639247360,M,dwarf,3551.8909,4.6096,0.3601,M_dwarf
5965196961212603008,M,dwarf,3658.4534,4.6891,0.5059,M_dwarf
1947982730638677888,M,dwarf,3728.5574,4.9306,0.3253,M_dwarf
446257964032272256,M,dwarf,3871.7842,4.9397,0.2932,M_dwarf
1896408827768402688,M,dwarf,3403.804,4.187,1.0089,M_dwarf
3423598214954582784,M,dwarf,3918.0828,4.8805,0.3873,M_dwarf
4259161871643057920,M,dwarf,3929.042,4.1249,0.8307,M_dwarf
4061135914774727296,M,dwarf,3794.0413,4.0611,1.0694,M_dwarf
3097002270336920960,M,dwarf,3338.354,4.7356,0.313,M_dwarf
3123710919605328640,M,dwarf,3664.3848,4.5459,0.2782,M_dwarf
6026559678679679744,M,dwarf,3802.9287,4.5146,0.336,M_dwarf
4593396295335112320,M,dwarf,3774.1897,4.778,0.4759,M_dwarf
441136709448042752,M,dwarf,3817.045,4.8987,0.3721,M_dwarf
4091243188831820672,M,dwarf,3565.3103,4.4257,0.4762,M_dwarf
5864673084140761728,M,dwarf,3901.1655,4.3106,0.4288,M_dwarf
6672858965719809664,M,dwarf,3987.3352,4.9655,0.327,M_dwarf
4316561154634825216,M,dwarf,3850.1812,4.1202,0.7028,M_dwarf
5844064800275359232,M,dwarf,3433.383,4.2518,0.8359,M_dwarf
5543906681471176320,M,dwarf,3936.0283,4.875,0.2207,M_dwarf
2736312428647335040,M,dwarf,3675.928,4.4269,0.4819,M_dwarf
6062929904102449920,M,dwarf,3565.9954,4.6097,0.3314,M_dwarf
4137616152592851968,M,dwarf,3719.7273,4.3782,0.6583,M_dwarf
2220165214887353728,M,dwarf,3836.829,4.848,0.4094,M_dwarf
6518698570693386240,M,dwarf,3438.7686,4.5234,0.3628,M_dwarf
6634699796204687744,M,dwarf,3636.9524,4.9007,0.3452,M_dwarf
835523077835529856,M,dwarf,3829.8677,4.8366,0.4121,M_dwarf
1828955885351391872,M,dwarf,3842.6638,4.5237,0.2878,M_dwarf
4101067634492791808,M,dwarf,3845.9814,4.8274,0.4123,M_dwarf
5965198473041004416,M,dwarf,3193.2742,4.8956,0.2677,M_dwarf
1988711695051934464,M,dwarf,3881.6057,4.5493,0.3002,M_dwarf
143199844646866688,M,dwarf,3424.626,4.8499,0.4009,M_dwarf
4666499013830653440,M,dwarf,3592.6008,4.261,0.8251,M_dwarf
5089879087230075904,M,dwarf,3986.9543,4.6146,0.6019,M_dwarf
4069725707637306624,M,dwarf,3912.2644,4.126,0.7163,M_dwarf
4092938872022483072,M,dwarf,3766.1963,4.8728,0.3868,M_dwarf
1922993717554202368,M,dwarf,3578.4736,4.477,0.3084,M_dwarf
443364152507348352,M,dwarf,3602.883,4.545,0.4,M_dwarf
4279724358296140416,M,dwarf,3934.92,4.7063,0.5425,M_dwarf
3014794023608154752,M,dwarf,3840.5803,4.6817,0.5749,M_dwarf
4145534182499317632,M,dwarf,3865.5508,4.9123,0.359,M_dwarf
2163833592065670016,M,dwarf,3873.8867,4.3163,0.556,M_dwarf
493054037903085824,M,dwarf,3900.02,4.4695,0.3399,M_dwarf
3477892855048766592,M,dwarf,3292.6963,4.9357,0.3216,M_dwarf
543806154609531008,M,dwarf,3611.4417,4.4501,0.456,M_dwarf
2058959046277683712,M,dwarf,3738.0261,4.6515,0.4937,M_dwarf
3041684126657794944,M,dwarf,3567.9456,4.6235,0.2953,M_dwarf
4505638156291200768,M,dwarf,3404.6917,4.8883,0.3638,M_dwarf
4320541180557346432,M,dwarf,3656.2527,4.427,0.3962,M_dwarf
6763508820350164096,M,dwarf,3562.172,4.7958,0.3555,M_dwarf
5405029910390598016,M,dwarf,3862.6042,4.9075,0.3547,M_dwarf
1359198785150047616,M,dwarf,3723.047,4.4913,0.4011,M_dwarf
4535028308262079488,M,dwarf,3688.3313,4.8882,0.3715,M_dwarf
5259490957841173504,M,dwarf,3567.1702,4.4261,0.4674,M_dwarf
3255354278566996736,M,dwarf,3397.3503,4.8438,0.404,M_dwarf
6261185289547342592,M,dwarf,3990.6812,4.5369,0.7559,M_dwarf
4275785113068545664,M,dwarf,3906.6113,4.4999,0.3227,M_dwarf
6455877011767637376,M,dwarf,3322.568,4.4878,0.314,M_dwarf
1030442849940011904,M,dwarf,3823.9348,4.7732,0.4709,M_dwarf
4287011332947772928,M,dwarf,3614.4526,4.4445,0.5316,M_dwarf
5410865224744744576,M,dwarf,3814.9521,4.8776,0.3329,M_dwarf
1770141084233383168,M,dwarf,3286.1934,4.8735,0.3779,M_dwarf
6001616119222528256,M,dwarf,3729.409,4.4262,0.4746,M_dwarf
6572839489614918912,M,dwarf,3376.077,4.6218,0.283,M_dwarf
5899959603444030336,M,dwarf,3618.9119,4.4745,0.4675,M_dwarf
2825087615950249728,M,dwarf,3552.166,4.2526,0.8709,M_dwarf
5861442272303161216,M,dwarf,3859.285,4.6572,0.2489,M_dwarf
3223829837089675008,M,dwarf,3611.2415,4.2439,0.8796,M_dwarf
1969070294210323200,M,dwarf,3812.8228,4.9277,0.3444,M_dwarf
5817056396652142976,M,dwarf,3554.331,4.8443,0.4044,M_dwarf
4525353503587009408,M,dwarf,3709.3945,4.8786,0.3732,M_dwarf
4268772771502094080,M,dwarf,3570.5361,4.4188,0.4837,M_dwarf
4050933512088474624,M,dwarf,3877.6104,4.2774,0.4777,M_dwarf
5938381732358071424,M,dwarf,3764.1665,4.8525,0.2097,M_dwarf
4568278231374855936,M,dwarf,3959.2473,4.678,0.5355,M_dwarf
5982803342132785664,M,dwarf,3692.0852,4.8555,0.3822,M_dwarf
4098661971811210112,M,dwarf,3931.3442,4.4131,0.4269,M_dwarf
4317107027802524800,M,dwarf,3976.9597,4.599,0.3079,M_dwarf
5876151332746638080,M,dwarf,3992.796,4.9025,0.3718,M_dwarf
6400874805878454528,M,dwarf,3917.517,4.5714,0.6822,M_dwarf
3375037871597271296,M,dwarf,3513.187,4.6143,0.3698,M_dwarf
4063351258998992768,M,dwarf,3804.9502,4.613,0.3232,M_dwarf
2861309617777515264,M,dwarf,3671.636,4.4965,0.5112,M_dwarf
5986638400023766656,M,dwarf,3960.632,5.0053,0.2695,M_dwarf
5192711157032467968,M,dwarf,3504.1897,4.3418,0.9039,M_dwarf
186134674199411200,M,dwarf,3996.864,4.8671,0.4004,M_dwarf
4819292264932041984,M,dwarf,3398.016,4.6437,0.3714,M_dwarf
5513746042417974528,M,dwarf,3941.0854,4.4958,0.3378,M_dwarf
4261215896807802880,M,dwarf,3817.5227,4.8928,0.3682,M_dwarf
353313767935539712,M,dwarf,3492.183,4.8949,0.3438,M_dwarf
2059232347942973056,M,dwarf,3863.794,4.5299,0.311,M_dwarf
186496928922919680,M,dwarf,3882.4006,4.8855,0.3829,M_dwarf
5915267592754133504,M,dwarf,3978.4316,4.6623,0.5749,M_dwarf
4818189832725845376,M,dwarf,3904.3772,4.9027,0.3703,M_dwarf
2181636132733187328,M,dwarf,3748.027,4.4068,0.3257,M_dwarf
4114855059328139904,M,dwarf,3857.3108,4.3988,0.3671,M_dwarf
6647934037851489664,M,dwarf,3955.7559,4.7949,0.4204,M_dwarf
6127156260933452288,M,dwarf,3917.7515,4.8548,0.409,M_dwarf
6599940797675118592,M,dwarf,3334.363,4.4886,0.3246,M_dwarf
4312797015234224896,M,dwarf,3621.068,4.4193,0.4952,M_dwarf
3844330428131747712,M,dwarf,3537.184,4.5907,0.5669,M_dwarf
4145167357932344960,M,dwarf,3870.7683,4.91,0.3627,M_dwarf
4268934610199871744,M,dwarf,3910.096,4.9179,0.3555,M_dwarf
4162272224124410240,M,dwarf,3818.862,4.8524,0.3624,M_dwarf
5430248510930468352,M,dwarf,3619.0332,4.4111,0.4968,M_dwarf
187033181358400000,M,dwarf,3783.2507,4.9567,0.2401,M_dwarf
2406203028983382784,M,dwarf,3245.8804,4.6389,0.2884,M_dwarf
3346111679177519232,M,dwarf,3634.9404,4.9693,0.3023,M_dwarf
4059514272600854400,M,dwarf,3687.3027,4.3865,0.3705,M_dwarf
4263952512524405248,M,dwarf,3549.8071,4.7132,0.2339,M_dwarf
2073970334935444992,M,dwarf,3790.662,4.5488,0.4326,M_dwarf
5459644023016941056,M,dwarf,3503.601,4.6234,0.3099,M_dwarf
5967592251589367168,M,dwarf,3885.4583,4.2341,0.4732,M_dwarf
4060993012618521856,M,dwarf,3886.301,4.8393,0.4178,M_dwarf
2183174276475816064,M,dwarf,3849.1836,4.5806,0.2725,M_dwarf
4038130626845233664,M,dwarf,3695.4797,4.8618,0.3934,M_dwarf
154471007062187136,M,dwarf,3982.636,4.5205,0.3558,M_dwarf
4124826152307238656,M,dwarf,3890.816,4.747,0.3774,M_dwarf
4265428125875025536,M,dwarf,3694.0518,4.308,0.4037,M_dwarf
2953845237928542336,M,dwarf,3599.9175,4.5171,0.2884,M_dwarf
5849507004926292352,M,dwarf,3853.2134,4.8977,0.3696,M_dwarf
4876939663872726272,M,dwarf,3754.7263,4.4091,0.4757,M_dwarf
4297958349893182592,M,dwarf,3568.314,4.4253,0.4508,M_dwarf
2206766325676217728,M,dwarf,3921.3557,4.7663,0.4856,M_dwarf
4285478682452039168,M,dwarf,3849.8472,4.2222,0.4611,M_dwarf
5867054931273133312,M,dwarf,3911.588,4.2482,0.4848,M_dwarf
4095720430249675776,M,dwarf,3642.267,4.0623,0.7549,M_dwarf
3064252972907307264,M,dwarf,3430.785,4.6804,0.3161,M_dwarf
3426371011484532224,M,dwarf,3611.2832,4.2426,0.7832,M_dwarf
5980366789996723712,M,dwarf,3852.3674,4.8825,0.3783,M_dwarf
4605260270614684416,M,dwarf,3606.7144,4.4814,0.5622,M_dwarf
2183897617688924928,M,dwarf,3635.2795,4.4896,0.2909,M_dwarf
5890362584918972928,M,dwarf,3960.1123,4.7399,0.2518,M_dwarf
4123840616265869184,M,dwarf,3871.6267,4.9542,0.3312,M_dwarf
381624027688107008,M,dwarf,3250.3257,4.9456,0.3102,M_dwarf
1376170846636603136,M,dwarf,3896.2856,4.3996,0.8807,M_dwarf
522148794901913728,M,dwarf,3690.6099,4.4311,0.3434,M_dwarf
5990256205594637952,M,dwarf,3826.5408,4.5114,0.4579,M_dwarf
5900896116769067648,M,dwarf,3989.7788,4.5969,0.3284,M_dwarf
5345194448937267456,M,dwarf,3650.6548,4.047,0.7065,M_dwarf
4143713941005390592,M,dwarf,3830.0864,4.2557,0.8831,M_dwarf
4090928625478362368,M,dwarf,3864.685,4.7258,0.5215,M_dwarf
2479698509352256384,M,dwarf,3279.374,4.9843,0.2633,M_dwarf
4264586454013972992,M,dwarf,3929.15,5.0137,0.2382,M_dwarf
6215419732954315904,M,dwarf,3960.8909,4.8483,0.4146,M_dwarf
5865007949885731840,M,dwarf,3797.8506,4.3117,0.385,M_dwarf
5152077708394023424,M,dwarf,3640.0444,4.7073,0.4065,M_dwarf
5976729395093806208,M,dwarf,3727.395,4.8905,0.3705,M_dwarf
655744753373405056,M,dwarf,3583.1777,4.7291,0.4064,M_dwarf
5882266438417824000,M,dwarf,3942.756,4.8698,0.3966,M_dwarf
5259583037623453824,M,dwarf,3540.749,4.6197,0.3342,M_dwarf
77931017649803392,M,dwarf,3897.978,4.8757,0.3904,M_dwarf
348020787678744448,M,dwarf,3539.8745,4.6721,0.4183,M_dwarf
5901319772345480320,M,dwarf,3930.5544,4.867,0.2316,M_dwarf
5936567469456833152,M,dwarf,3707.0432,4.4116,0.3525,M_dwarf
6057605385937057024,M,dwarf,3886.4163,4.5044,0.312,M_dwarf
1807875399898638976,M,dwarf,3542.991,4.4044,0.6267,M_dwarf
1703180688662665472,M,dwarf,3472.0884,4.5111,0.5487,M_dwarf
2245927223300567936,M,dwarf,3943.6309,4.2275,0.5739,M_dwarf
4157133961458422528,M,dwarf,3598.157,4.5204,0.465,M_dwarf
5724171715913779200,M,dwarf,3331.7043,4.8413,0.4072,M_dwarf
1998916369847442304,M,dwarf,3783.984,4.5625,0.4437,M_dwarf
564812324257720704,M,dwarf,3700.0432,4.9111,0.3221,M_dwarf
2022838783627742976,M,dwarf,3823.0784,4.6821,0.5577,M_dwarf
